pkParish,Parish,Website,Address,Email,PhoneNumber,ArchdioceseID
712,Immaculate Conception Catholic Church,https://www.icc-mv.org/,"215 N 15th St, Mt Vernon, WA, 98273, United States",icc@skagitcatholic.org,(360) 336-6622,0
713,Immaculate Conception Church,https://www.icseattle.org/,"820 18th Ave, Seattle, WA, 98122, United States",office@icseattle.org,(206) 322-5970,0
714,St. John Bosco Catholic Church,https://www.stjbosco.org/,"10508 112th St. SW Lakewood, WA 98498",sevensisterseattle@gmail.com,,0
715,St. Rose de Viterbo,https://www.stroselongview.com/,"701 26th Ave. Longview, WA 98632",info@strose-longview.org,(360) 425-4660,0
716,Immaculate Heart of Mary,https://www.ihm-sw.org/,"719 Ferry St, Sedro-Woolley, WA, 98284, United States",immaculateheart@skagitcatholic.org,(360) 855-0077,0
717,"Mary, Queen of Peace Catholic Church",https://www.mqp.org/,"1121 228th Ave SE, Sammamish, WA 98075",director@mqp.org,(425) 391-1178,0
718,"St. Mary Parish, Seaview",https://www.pccatholics.org/,"4700 Pacific Way, PO Box 274, Seaview, WA 98644",st.maryseaview@pccatholics.org,(360) 642-2002,0
719,Prince of Peace Catholic Newman Center,https://www.uwnewman.org/,"4502 20th Avenue NE, Seattle, WA 98105",info@uwnewman.org,(206) 527-5072,0
720,North American Martyrs Parish,https://www.northamericanmartyrs.org/,"9924 232nd St SW, Edmonds, WA, 98020",tiffany.webb@northamericanmartyrs.org,(206) 641-6504,0
721,Our Lady of Fatima,https://www.olfatima.org/,"3307 W Dravus Street, Seattle, WA 98199",parish@olfatima.org,(206) 283-1456,0
722,Our Lady of Good Counsel,https://www.olgceatonville.org/,"229 Antonie Ave N, Eatonville, WA 98328",mymail@mailservice.com,(555) 555-5555,0
723,St. Mary Parish,https://www.ghcatholic.org/,"306 E. Third Street, Aberdeen, WA 98520",info@ghcatholic.org,(360) 532-8300,0
724,OUR LADY OF LOURDES PARISH,https://www.ducmeloducseattle.org/,"10243 12th Ave S, Seattle, WA 98168",gxducmeloduc@ollpsea.org,(206) 735-7598,0
725,Our Lady of Lourdes,https://www.ollparish.org/,"4723 NW Franklin Street, Vancouver, WA 98663",karen@ollparish.org,(360) 695-1366,0
726,Our Lady of Sorrows,https://www.olos.org/,"39025 SE Alpha St, Snoqualmie, WA",,(425) 888-2974,0
727,Our Lady of the Lake Catholic Church,https://www.ollparishseattle.org/,"8900 35th Ave NE, Seattle, WA 98115",parishadmin@ollseattle.org,(206) 523-6776,0
728,Our Lady Queen of Heaven,https://www.olqhcc.com/,"Eatonville, WA",frwoody@olqhcc.com,,0
729,Our Lady Star of the Sea,https://www.starofthesea.net/,"511 Veneta Ave, Bremerton, WA 98337",info@starofthesea.net,(360) 479-3777,0
730,St. Thomas Aquinas Catholic Church,https://www.stthomascamas.org/,"324 NE Oak Street, Camas, WA 98607",,,0
731,Pope St. John XXIII Parish,https://www.psj23.org/,"7025 S Park Ave, Tacoma, WA 98408",psj23parish@psj23.org,(253) 472-1360,0
732,Parish Family 52,https://www.stgabepop.org/,,,,0
733,Proto-Cathedral of St. James the Greater,https://www.protocathedral.org/,"218 W 12th Street, Vancouver, Washington 98660",,(360) 693-3052,0
734,Queen of Angels,https://www.clallamcatholic.org/,"209 W. 11th St. Port Angeles, WA 98362",qa@clallamcatholic.org,(360) 452-2351,0
735,Sacred Heart Parish,https://www.sacredheartbg.org/,"1603 N. Parkway Ave. Battle Ground, WA",info@sacredheartbg.org,(360) 687-4515,0
736,Sacred Heart Parish,https://www.sacredheart.org/,"9460 NE 14th St, Bellevue, Washington 98004, United States",lpaulsen@sacredheart.org,(425) 454-9536,0
737,Sacred Heart Enumclaw,https://www.sacredheartenumclaw.org/,"1614 Farrelly Street, Enumclaw, WA 98022",,(360) 825-3759,0
738,Sacred Heart Church,https://www.sacredheartchurchlaconner.org/,"404 Douglas Street, La Conner, WA 98257",sacredheart@skagitcatholic.org,(360) 466-3967,0
739,Sacred Heart Parish,https://www.sacredheartlacey.com/,"812 Bowker St. SE, Lacey, WA 98503",staff@3hearts.org,(360) 491-0890,0
740,Sacred Heart Parish,https://www.sacredhearttacoma.org/,"4520 E McKinley Ave, Tacoma WA 98404",fathercal@allsaintsparish.com,(253) 472-7738,0
741,Pope St. John XXIII Parish,https://www.psj23.org/,"7025 S Park Ave, Tacoma, WA 98408",psj23parish@psj23.org,(253) 472-1360,0
742,St. Aloysius Catholic Church,https://www.saint-aloysius-catholic-church.org/,"211 West Mason Ave, Buckley, WA 98321",,(360) 829-6515,0
743,St. Alphonsus Parish,https://www.stalseattle.org/,"5816 15th Ave NW, Seattle, WA 98107",parishinfo@stalseattle.org,(206) 784-6464,0
744,St. Joseph Catholic Church,https://www.stjosephferndale.org/,5781 Hendrickson Ave Ferndale WA 98248,,(360) 384-3651,0
745,Saint Mary Star of the Sea,https://www.opcatholic.org/,"Port Townsend, Washington",,(360) 809-6907,0
746,St. Anne,https://www.stanneseattle.org/,"1411 1st Ave W., Seattle, WA, 98119",info@stanneseattle.org,(206) 282-0223,0
747,St. Anthony of Padua,https://www.stanthony-carnation.org/,"31911 Blanche Street, Carnation, WA. 98014",staff@stanthony-carnation.org,(425) 333-4930,0
748,St. Anthony,https://www.st-anthony.cc/,"416 S. 4th St, Renton, WA 98057",info@st-anthony.cc,(425) 255-3132,0
749,St. Augustine,https://www.staugustineoh.org/,"185 North Oak Harbor St. Oak Harbor, WA 98277",information@staugustineoh.org,(360) 675-2303,0
750,St. Barbara Catholic Church,https://www.stbarbarachurch.org/,"32416 6th Ave Black Diamond, WA 98010",office@stbarbarachurch.org,,0
751,Saint Brendan Catholic Church,https://www.saintbrendan.org/,"10051 NE 195th St. Bothell, WA 98011-2931",,(425) 483-9400,0
752,St. Cecilia Parish,https://www.saintcparish.org/home/,"1310 Madison Ave North, Bainbridge Island, WA 98110",parishoffice@saintcparish.org,(206) 842-3594,0
753,St. Cecilia Catholic Church,https://www.stceciliastanwood.org/,"26900 78th Ave NW, Stanwood, WA, United States",secretary@saintccc.org,(360) 629-3737,0
754,St. Charles Borromeo Catholic Parish,https://www.saintcharlesb.org/,"7112 South 12th Street, Tacoma, WA 98465",parishinfo@stcharlesb.org,(253) 564-5185,0
755,Saint Charles Catholic Church,https://www.stcharles-burlington-wa.org/,"935 Peterson Rd, Burlington, WA, United States",stcharles@skagitcatholic.org,(360) 757-0128,0
756,Saint Columban Parish,https://www.saintcolumbanyelm.org/,"506 First Street S Yelm, WA 98597",parishoffice@saintcolumbanyelm.org,(360) 458-3031,0
757,St. Edward Catholic Church,https://www.stedwardparish.net/,"4212 S Mead St, Columbia City, Seattle, Washington, 98118, United States",info@stedwardparish.net,(206) 722-7888,0
758,St. Edward Catholic Church,https://www.stedsparish.org/,"601 W C ST Shelton, WA 98584",pastor@stedsparish.org,(360) 426-6134,0
759,St. Frances Cabrini,https://www.cabrini.us/,"5715 108th Street S.W., Lakewood WA 98499",membership@cabrini.us,(253) 588-2141,0
760,St. Francis of Assisi Parish,https://www.stfoa.org/,"15226 21st Ave SW, Burien, WA, USA",ParishOffice@stfoa-parish.org,(206) 242-4575,0
761,St. Francis Xavier Catholic Church,https://www.stfrancissji.org/,"Friday Harbor, San Juan Islands, Anacortes, Swinomish",,(360) 378-2910,0
762,Saint George Parish,https://www.stgeorgeparish.com/,"5306 13th Ave S, Seattle, WA 98108, United States of America",info@stgeorgeparish.com,(206) 762-7744,0
763,St. Hubert Catholic Church,https://www.sthubertchurch.org/,"{""Street"": ""804 3rd St."",""City"": ""Langley"",""State"": ""WA"",""Zip"": ""98260"",""MailingAddress"": ""P.O. Box 388 Langley, WA 98260""}","{""Parish Office"": ""sthubert@whidbey.com"",""Susan Walker"": ""pastoralcoordinator@sthubertchurch.org""}",,0
764,,https://www.seattleu.edu/campus-ministry,"901 12th Avenue Seattle, WA 98122",,(206) 296-6000,0
765,St. John Vianney,https://www.sjvkirkland.org/,"12600 84th Avenue NE, Kirkland, WA 98034",sec@sjvkirkland.org,(425) 823-0787,0
766,St. John the Baptist,https://www.sjtbcc.org/,"25810 156th Ave SE, Covington, WA 98042",office@sjtbcc.org,(253) 630-0701,0
767,St. John the Evangelist Parish,https://www.stjohnsea.org/,"106 N 79th Street, Seattle, WA 98103",parishoffice@stjohnsea.org,(206) 782-2810,0
768,St. John the Evangelist Catholic Church,https://www.stjohnvancouver.org/,"8701 NE 119th Street, Vancouver, Washington",parish@example.com,(360) 573-3325,0
769,Immaculate Conception & St. John Vianney,https://www.stillycatholic.com/,"1200 E 5th Street, Arlington, WA 98223",icc-sjv@comcast.net,(360) 435-8565,0
770,Saint John Mission,https://www.smmparish.org/sjm,"829 3rd Street, Mukilteo, WA",,(425) 353-1211,0
771,St. Joseph Catholic Church,https://www.stjosephferndale.org/,5781 Hendrickson Ave Ferndale WA 98248,,(360) 384-3651,0
772,St. Joseph Catholic Church,https://www.sjcissaquah.org/,"220 Mountain Park Boulevard SouthWest, Issaquah, WA, 98027, United States",office@sjcissaquah.org,(425) 392-5516,0
773,St. Joseph Catholic Church and St. Peter Mission,https://www.stjoseph-stpeter.org/,"{""St. Joseph"": ""205 12th St. Lynden, WA 98264"",""St. Peter"": ""6210 Mt. Baker HWY. Deming, WA 98244""}",info@stjoseph-stpeter.org,(360) 354-2334,0
774,St Joseph Parish,https://www.stjosephparish.org/,"732 18th Ave E Seattle, WA 98112",feedback@stjosephparish.org,(206) 324-2522,0
775,St. Joseph Catholic Church,https://www.saintjosephtacoma.org/,"602 S 34th St., Tacoma, WA 98418",info@saintjosephtacoma.org,(253) 472-2489,0
776,Saint Joseph Catholic Church,https://www.stjoevan.org/,"{""Church"": ""400 S. Andresen Road, Vancouver, WA 98661"",""Parish Office"": ""6600 Highland Drive, Vancouver, WA 98661""}",beckyh@stjoevan.org,(360) 696-4407,0
777,St. Jude Catholic Church,https://www.stjude-redmond.org/,"10526 166th Ave NE, Redmond, WA, 98052, United States",,(425) 883-7685,0
778,St. Leo Parish,https://www.stleoparish.org/,"710 S. 13th Street Tacoma, WA 98405",FrMarc@stleoparish.org,(253) 272-5136,0
779,\u015aw. Ma\u0142gorzaty Szkockiej,https://www.st-margaret-church.org/,"Seattle, WA",pastor@st-margaret-church.org,(206) 282-1804,0
780,St. Mark parish,https://www.saintmarkshoreline.org/,"18033 15th Place NE Shoreline, WA 98155",,(206) 364-7900,0
781,St. Martin of Tours,https://www.stmartinoftoursfife.com/,"2303 54th Ave E - Fife, WA 98424",office@stmartinoftoursfife.com,(253) 922-7882,0
782,St. Mary Magdalen Parish & St. John Mission,https://www.smmparish.org/,"8517 7th Ave SE, Everett, WA 98208",,(425) 353-1211,0
783,St. Philip Catholic Church,https://www.stphilipwoodland.com/,"430 Bozarth Ave, Woodland, WA 98674, United States of America",,(360) 225-8308,0
784,St. Mary of the Valley Catholic Church,https://www.stmaryvalley.org/,"601 WEST COLUMBIA STREET MONROE, WA 98272",,(360) 794-8945,0
785,St Mary Star of the Sea,https://www.stmaryss.com/,"Port Townsend, Washington",,(360) 385-3700,0
786,St. Rose de Viterbo,https://www.stroselongview.com/,"701 26th Ave. Longview, WA 98632",info@strose-longview.org,(360) 425-4660,0
787,St. Augustine,https://www.staugustineoh.org/,"185 North Oak Harbor St. Oak Harbor, WA 98277",information@staugustineoh.org,(360) 675-2303,0
788,Saint Mary Catholic Church,https://www.stmary-stanne.org/,"4200 88th St. NE, Marysville, WA 98270",stmaryoffice@stmary-stanne.org,(360) 653-9400,0
789,St. Therese Parish,https://www.st-therese.cc/,"900 35th Ave, Seattle WA 98122",,(206) 325-2711,0
790,"St. Mary, Seaview",https://www.pccatholics.org/stmarystation.html,"4700 Pacific Way, PO Box 274, Seaview, WA 98644",st.maryseaview@pccatholics.org,(360) 642-2002,0
791,St. Matthew Catholic Church,https://www.stmatthewseattle.org/,"1240 NE 127th St, Seattle, WA, United States",parishoffice@stmatthewseattle.org,(206) 363-6767,0
792,Saint Michael Parish,https://www.saintmichaelparish.org/,"1208 11th Ave. SE Olympia, WA 98501",office@saintmichaelparish.org,(360) 754-4667,0
793,St. Michael Snohomish,https://www.stmichaelsnohomish.org/,"1512 Pine Ave, Snohomish, WA 98290",secretarystmichaelsnohomish.org,(360) 568-0821,0
794,St. Monica Catholic Church,https://www.stmonicami.org/,"4301 88TH AVE SE, MERCER ISLAND, WA 98040",parishoffice@stmonicami.org,,0
795,St. Nicholas Catholic Parish,https://www.stnicholascc.org/,"3510 Rosedale Street NW, Gig Harbor, WA 98335",chris@stnicholascc.org,(253) 851-8850,0
796,St. Olaf Parish,https://www.stolafschurch.org/,"18943 Caldart Avenue NE Poulsbo, WA 98370",,(360) 779-4291,0
797,St. Paul Chong Hasang Parish,https://www.spckcc.us/,"1316 62nd AVE. E., FIFE WA 98424",,(253) 896-4489,0
798,St. Paul Parish,https://www.stpaulparish.com/,"10001 57th Ave S, Seattle, WA 98178",info@stpaulparish.com,(206) 725-2050,0
799,St. Peter Parish,https://www.stpeterparish.net/,"2807 15th Ave S, Seattle, WA 98144, United States of America",stpeterseattle@broadstripe.net,(206) 762-7744,0
800,St. Olaf Parish,https://www.stolafschurch.org/about-st-peter-mission,"18943 Caldart Avenue NE Poulsbo, WA 98370",,(360) 779-4291,0
801,Saint Columban Yelm,https://www.saintcolumbanyelm.org/saintpeter,"506 First Street S Yelm, WA 98597",parishoffice@saintcolumbanyelm.org,(360) 458-3031,0
802,Saint Teresa of Calcutta Parish,https://www.saintteresacalcutta.org/,17856 NE Woodinville Duvall RD. Woodinville WA 98077,hannah@saintteresa.org,(425) 806-8096,0
803,St. Theresa Catholic Church,https://www.sttheresafw.org/,Federal Way and Northeast Tacoma,,(253) 838-5924,0
804,St. Thomas More Parish,https://www.stmp.org/,"6511 176th St SW, Lynnwood, WA, United States",cathyb@stmp.org,(425) 743-2929,0
805,St. Thomas & Our Lady of Lourdes Catholic Parishes,https://www.saintthomastukwila.org/,,michellem@saintthomastukwila.org,,0
806,St. Vincent de Paul Catholic Church,https://www.stvincentparish.org/,"30525 8th Ave S, Federal Way, WA 98003",organization@example.com,(253) 839-2320,0
807,Saints Peter & Paul Catholic Church,https://www.stspeterpaultacoma.com/,"3422 E Portland Ave., Tacoma, WA, 98404",stspp@omegatech.us,,0
808,Vietnamese Martyrs Parish,https://www.vmpwa.org/,"6841 S. 180th St, Tukwila, WA 98188",registration-support@vmpwa.org,,0
809,Cathedral of Saint Matthew the Apostle,https://www.stmatthewscathedral.org,"1725 Rhode Island Ave NW, Washington, DC 20036",,(202) 347-3215,0
810,Christ the King Catholic Church,https://www.ctkcatholicparish.org,"2301 Colston Drive, Silver Spring, MD 20910",ctk.parish@icloud.com,(301) 495-2306,0
811,Annunciation Catholic Church,https://www.annunciationdc.org,"3810 Massachusetts Ave. NW, Washington DC 20016",,(202) 362-3323,0
812,Deutschsprachige Katholische Gemeinde,https://www.kathde.org/,"6330 Linway Terrace, McLean, Virginia 22101",kontakt@kathde.org,(703) 356-4473,0
813,Holy Comforter \u2013 Saint Cyprian Parish,https://www.hcscchurch.org,"1357 East Capitol Street, S.E. Washington, DC 20003",hcscstaff@hcscchurch.org,(202) 546-1885,0
814,Holy Redeemer Catholic Church,https://www.hrkensington.org/,"9705 Summit Avenue, Kensington, MD 20895",parish@hrs-ken.org,(301) 942-2333,0
815,Holy Redeemer Church,https://www.HolyRedeemerChurchDC.org,"206 New York Avenue, NW, Washington, DC 20001",rectory@holyredeemerchurchdc.org,(202) 347-7510,0
816,Holy Trinity Catholic Church,https://www.trinity.org,"3513 N Street, NW Washington, DC 20007","[""kgillespie@trinity.org"",""cheinhold@trinity.org"",""aklick@trinity.org"",""rdehaney@trinity.org"",""bflanagan@trinity.org"",""yacs@trinity.org"",""LGBTQIA@trinity.org"",""registrations@trinity.org"",""pledge@trinity.org"",""akoester@trinity.org"",""communications@trinity.org""]",(202) 337-2840,0
817,Immaculate Conception Church,https://www.immaculateconceptionchurchdc.org,"1315 8th St. NW, Washington, DC 20001",marystaffordic@gmail.com,(202) 332-8888,0
818,Jesus the Good Shepherd,https://www.ccjgs.org,"1601 W Mt. Harmony Road, Owings, MD 20736, USA",community@ccjgs.org,(410) 257-3810,0
819,Kidane-Mehret Ge'ez Rite Ethiopian Catholic Church,https://www.kidane-mehret.org,"415 Michigan Ave NE Ste. 65, Washington, DC 20017",kmgeezrite@aol.com,(202) 756-2756,0
820,Little Flower Parish,https://www.lfparish.org,"5607 Massachusetts Avenue, Bethesda, Maryland 20816",info@lfparish.org,(301) 320-4538,0
821,Most Holy Rosary Catholic Church,https://www.mostholyrosarychurch.org/,"11704 Duley Station Rd, Upper Marlboro, MD 20772",mostholyrosary@outlook.com,(301) 856-3880,0
822,Mother Seton Catholic Church,https://www.mothersetonparish.org,"19951 Father Hurley Boulevard, Germantown, MD 20874",mspps@mothersetonparish.org,(301) 924-3838,0
823,Our Lady Help of Christians,https://www.olhoc.org,"100 Village St, Waldorf, MD 20602",office@olhoc.org,(301) 645-7112,0
824,Our Lady of Mercy Catholic Church,https://www.olom.org,"9200 Kentsdale Drive, Potomac MD 20854",church@olom.org,(301) 365-1415,0
825,Our Lady of Perpetual Help,https://www.olphsedc.com/,"1600 Morris Road SE, Washington, DC 20020",info@olphsedc.com,(202) 678-4999,0
826,Our Lady of the Presentation Catholic Church,https://www.ol-presentation-md.org,"17230 Tom Fox Avenue, Poolesville, MD 20837",parishoffice@olpresentationmd.org,(301) 349-2045,0
827,Gi\u00e1o X\u1ee9 M\u1eb9 Vi\u1ec7t Nam - Our Lady of Vietnam Parish,https://www.olvn-dc.org/,"11812 New Hampshire Ave., Silver Spring, MD 20904-2861",,(443) 917-1294,0
828,Our Lady Queen of Peace,https://www.olqprcc.org,"3800 Ely Pl SE, Washington, DC 20019",olqpdc@verizon.net,(202) 582-8600,0
829,Rzymsko-Katolicka Parafia Personalna MATKI BOSKIEJ KR\u00d3LOWEJ POLSKI I \u015aW. MAKSYMILIANA KOLBE,https://www.parafia-dc.org,"9700 Rosensteel Ave, Silver Spring, MD 20910",polish.parish@parafia-dc.org,(301) 589-1857,0
830,Our Lady's Church,https://www.ourladyschurch.org,"41410 Medley\u2019s Neck Road, Leonardtown, Maryland 20650-4115",olcmedleysneck@gmail.com,(301) 475-8403,0
831,Church of the Resurrection,https://www.resurrectionadw.org,"3315 Greencastle Road, Burtonsville, Maryland 20866",,(301) 236-5200,0
832,Sacred Heart Catholic Church,https://www.sacredheartbushwood.org/,"P.O. Box 37, 23080 Maddox Road, Bushwood, MD 20618",sacredheart.bushwood.md@adw.org,(301) 769-3100,0
833,Sacred Heart Roman Catholic Church,https://www.sacredheartlaplata.org,"201 St. Marys Avenue La Plata, MD 20646",info@sacredheartlaplata.org,(301) 934-2261,0
834,St. Andrew Kim Catholic Church,https://www.standrewkim.org,"17615 Old Baltimore Rd. Olney, MD 20832",sakoffice@gmail.com,(301) 260-1981,0
835,St. Anthony's Catholic Church,https://www.stanthonycal.com,"8816 Chesapeake Ave. P.O. Box 660 North Beach, MD 20714",,(443) 646-5721,0
836,Saint Bernadette,https://www.silverspringcatholic.com,"70 University Blvd E. Silver Spring, Md. 20901",parish@stbernadetteschurch.org,,0
837,St. Dominic Church,https://www.stdominicchurch.org,"501 6th St SW, Washington, DC",,,0
838,Saint Francis de Sales Catholic Church,https://www.stfrancisbenedict.org/,"{""Mailing"": ""PO Box 306, Benedict, MD 20612"",""Church"": ""7185 Benedict Avenue"",""Hall"": ""7209 Benedict Avenue""}",cusickk@adw.org,(301) 274-3416,0
839,St. Francis de Sales Church,https://www.stfds.org/,"2021 Rhode Island Avenue Northeast, Washington, DC 20018",office@stfds.org,,0
840,St George Catholic Church,https://www.saintgeorgeromancatholicchurch.org/about-us,"19199 St. George's Church Road, Valley Lee MD, US, 20692",,(301) 994-0607,0
841,Saint Gabriel DC,https://www.sgdc.church,"26 Grant Circle N.W. Washington, DC 20011",rectory@sgdc.church,(202) 726-9092,0
842,St. Jerome Parish,https://www.stjeromes.org,"5205 Forty-third Ave., Hyattsville, MD 20781",admin@stjeromes.org,(301) 927-6684,0
843,St. John Vianney Catholic Church,https://www.sjvchurch.net,"105 Vianney Lane Prince Frederick, MD 20678",Office@SJVChurch.net,(410) 535-0223,0
844,St. John Francis Regis,https://www.stjohnsparishhollywood.org,"43950 St. John's Road, Hollywood, MD 20636",rolon@sjchollywood.org,(301) 373-2281,0
845,St. Joseph's Catholic Church,https://www.stjosephmorganza.org,"29119 Point Lookout Road, Morganza, MD 20660",sjcmorganza@gmail.com,(301) 475-3293,0
846,St. Joseph Catholic Parish,https://www.stjoepomfret.weconnect.com,,stjoepastor@comcast.net,(301) 539-3903,0
847,St. Joseph's on Capitol Hill,https://www.stjosephsdc.org/,"313 Second Street NE, Washington, D.C. 20002",pastor@st-josephs.org,(202) 547-1223,0
848,Saint Louis de France,https://www.saintlouisdefrance.us,"4125 Garrison St NW, Washington D.C. 20016, Etats Unis d'Am\u00e9rique",secretariat@saintlouisdefrance.us,,0
849,St. Luke Catholic Church,https://www.stlukechurchssj.org/,"4925 East Capitol Street, S.E. Washington, D.C. 20019",,(202) 584-8322,0
850,St. Margaret of Scotland Catholic Church,https://www.stmargaretos.org/,"410 Addison Road South, Seat Pleasant, MD 20743",,(301) 336-3344,0
851,St. Mark the Evangelist Catholic Church,https://www.stmarkhyattsville.org,"7501 Adelphi Rd, Hyattsville MD 20783, United States",rectory@stmarkhyattsville.org,(301) 422-8300,0
852,St. Martin of Tours,https://www.stmartinsweb.org,"201 S. Frederick Ave, Gaithersburg, MD 20877",parish@stmartinsweb.org,(301) 990-3203,0
853,Saint Martin of Tours Catholic Church,https://www.stmartinsdc.org,"1908 North Capitol Street NW \u2022 Washington, DC 20002",,(202) 232-1144,0
854,Saint Mary's Parish & Shrine of Our Lady of Fatima,https://www.stmaryonline.com,"18230 BARNESVILLE ROAD | BARNESVILLE, MD 20838",stmarysb@yahoo.com,,0
855,St. Mary of the Assumption,https://www.stmaryum.org,"14908 Main Street Upper Marlboro, MD 20772",parish@stmaryum.org,(301) 627-3255,0
856,St. Mary of the Mills,https://www.stmaryslaurel.org,"114 St. Mary's Place, Laurel, MD 20707",admin@stmaryofthemills.org,,0
857,St. Matthias Parish,https://www.stmatthias.org,"9475 Annapolis Road, Lanham, Maryland 20706",,(301) 459-4814,0
858,St. Peter Claver,https://www.stpeterclaverchurch.org,"16922 Saint Peter Claver Rd St Inigoes, MD 20684, USA",st.peterclaver@verizon.net,(301) 872-5460,0
859,St. Raphael Catholic Church,https://www.straphaels.org,"1513 Dunster Road, Rockville, MD 20854",,(301) 762-2143,0
860,St. Thomas More Catholic Church,https://www.stthomasmoredc.org,"4275 Fourth Street SE, Washington, DC 20032",,(202) 562-0431,0
861,St. Adalbert Church,https://www.stadalbertmke.org/,"1923 W. Becher Street, Milwaukee, WI 53215",parishoffice@stadmke.org,(414) 988-0228,0
862,Catholic Community of St. Agnes Parish,https://www.stagnesparish.org,"12801 West Fairmount Avenue, Butler, WI 53007",,(262) 781-9521,0
863,St. Alphonsus,https://www.st-alphonsus.org,"6060 W. Loomis Road, Greendale, WI 53129",stals@st-alphonsus.org,,0
864,"The Catholic Community of St. Alphonsus, Holy Cross, St. John the Evangelist",https://www.sahcsjcatholics.com/,"{""St. Alphonsus"": ""6301 344th Avenue, P.O. Box 767, New Munster, WI 53152"",""Holy Cross"": ""18700 116th St., Bristol, WI 53104"",""St. John the Evangelist"": ""701 N Lake Avenue, Twin Lakes, WI 53181""}",sahcsjassistant@gmail.com,,0
865,,https://www.stsmaryandrewtheresa.weconnect.com/,"2875 S. James Dr. New Berlin, WI 53151",,(800) 950-9952,0
866,St. Anne Catholic Church,https://www.saint-anne.org,"9091 Prairie Ridge Blvd. Pleasant Prairie, WI 53158",rweighner@saint-anne.org,,0
867,St. Mary,https://www.stanthony-parish.org,"N89W16297 Cleveland Ave. Menomonee Falls, WI 53051",,(262) 251-0220,0
868,St. Anthony & St. Hyacinth Catholic Parishes,https://www.stanthony-sthyacinth.org/,"{""St. Anthony Parish"": ""1711 S. 9th Street, Milwaukee, Wisconsin 53204"",""St. Hyacinth Parish"": ""1414 W. Becher Street, Milwaukee, Wisconsin 53215""}",parishoffice@stanthonymilwaukee.org,,0
869,St. Anthony Parish,https://www.stanthonykenosha.org/,"2223 51st Street, Kenosha, WI 53140",office@stanthonykenosha.org,(262) 652-1844,0
870,St. Anthony on the Lake,https://www.stanthony.cc,"W280N2101 Prospect Avenue, Pewaukee, WI 53072",parish@stanthony.cc,(262) 691-1173,0
871,St. Rita,https://www.westalliscatholic.org,"2318 South 61st Street, West Allis, WI 53219",strita@westalliscatholic.org,(414) 541-7515,0
872,St. Augustine of Hippo,https://www.staugies.org/,"2530 S. Howell Ave, Milwaukee, WI 53207",SAOffice@southshorecatholic.org,(414) 744-0808,0
873,The Basilica of St. Josaphat,https://www.thebasilica.org,"2333 S. 6th St., Milwaukee, Wisconsin 53215",,,0
874,Blessed Savior Catholic Parish,https://www.blessedsaviorparish.org,"{""Worship Site"": ""8545 West Villard Avenue, Milwaukee, WI, 53225"",""Mailing Address"": ""8607 West Villard Avenue, Milwaukee, WI, 53225""}",blessedsavior@archmil.org,(414) 464-5033,0
875,Blessed Trinity Catholic Church,https://www.blessedtrinitysheboyganfalls.org,"115 Summer Street, Sheboygan Falls, WI 53085-1538",,(920) 467-4616,0
876,St. Rita,https://www.westalliscatholic.org/home,"2318 South 61st Street, West Allis, WI 53219",strita@westalliscatholic.org,(414) 541-7515,0
877,St. Benedict,https://www.stbensparish.org,"137 Dewey Avenue, Fontana, WI 53125-1239",office@stbensparish.org,(262) 275-2480,0
878,St. Benedict the Moor Parish,https://www.stbensparishmilwaukee.org/,"930 W. State Street Milwaukee, WI 53233",stbensparish@thecapuchins.org,(414) 271-0135,0
879,St. Bernadette,https://www.nwmcp.org,"8200 West Denver Avenue, Milwaukee, WI 53223",stbernadette@nwmcp.org,(414) 358-4600,0
880,Christ King Parish,https://www.stbernardparish.org,"2604 N. Swan Blvd. Wauwatosa, WI 53226",parish@christkingparish.org,(414) 258-2604,0
881,St. Bruno Parish,https://www.stbrunoparish.com,"226 W. Ottawa Ave. Dousman, WI 53118",stbruno226@gmail.com,(262) 965-2332,0
882,Christ King Parish,https://www.christkingparish.org,"2604 N. Swan Blvd. Wauwatosa, WI 53226",parish@christkingparish.org,(414) 258-2604,0
883,SS Cyril & Methodius Parish,https://www.cmmk.org/,"2427 S. 15th STREET, MILWAUKEE, WI 53215",,(414) 383-3973,0
884,Saint Catherine Catholic Church,https://www.saintcatherine51.org/,"5101 West Center Street, Milwaukee, WI 53210",ppkimani@saintcatherine.org,(414) 445-5115,0
885,ST CATHERINE & ST JOAN CLUSTER,https://www.scsjcluster.org/,,,,0
886,St Catherine of Siena Catholic Church,https://www.stcatofsiena.org,"218 E Blossom St, Ripon, WI 54971",,(920) 748-2325,0
887,St. Charles Parish,https://www.stcharleshartland.com,"313 Circle Dr Hartland, WI 53029",parish@stcharleshartland.org,(262) 367-0800,0
888,Burlington Lyons Catholic Community,https://www.ourblcc.org/,,,,0
889,St. Charles Borromeo Parish,https://www.scbmil.org,"3100 West Parnell Avenue, Milwaukee",gstyer@setoncatholicschools.org,(414) 281-8115,0
890,St. Clare Catholic Church,https://www.stclarewindlake.org,"7616 Fritz Street, Wind Lake, WI 53185",bulletins@tds.net,(262) 895-2729,0
891,Sheboygan North Catholic Parishes,https://www.sheboygannorthcatholicparishes.org,"807 Superior Ave., Sheboygan, WI 53081",petriem@sheboygannorthparishes.org,(920) 458-7721,0
892,Tri-Parish Catholic Churches of Dodge County,https://www.triparishwi.com/,"PO Box 277, 302 Prairie Street, Reeseville, WI 53579-0277",cmcaine@triparishwi.com,(920) 927-3102,0
